threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.6,23,2,0.5,0.2608695652173913,0.2391304347826087,0.03418256,0.018921491304347827,0.015261068695652174,1,1,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,2,0.5,0.2608695652173913,0.2391304347826087,0.03418256,0.018921491304347827,0.015261068695652174,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,3,0.3333333333333333,0.2608695652173913,0.07246376811594202,0.02539863666666667,0.018921491304347827,0.006477145362318842,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.3,23,5,0.2,0.2608695652173913,-0.060869565217391286,0.0166088,0.018921491304347827,-0.002312691304347827,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.3,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,1,ok,"{""C"": 0.5, ""gamma"": ""scale""}",92,347,2021,bottom,svm,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""C"": 0.5, ""gamma"": ""scale""}",92,347,2021,bottom,svm,manual_weak_bottom_label,115
